site_id,gene_id,distance_to_TSS,distance_direction,estimate_intercept,estimate_carers3plus,p_adj_global_(Intercept),p_adj_global_carers3plus,p_adj_by_term_(Intercept),p_adj_byterm_carers3plus,p_carers2,p_carers3,delta_beta,delta_percent,chr,start,end,annotation
VYZT01019215.1_259011,Nop16,1029,downstream,2.88665477745052,-2.11112418253501,4.71774737942312e-07,0.000398234290617608,1.35266434462689e-07,0.00939723655786959,0.94718277836358,0.684716056367276,-0.262466721996305,-26.2466721996305,VYZT01019215.1,259011,259011,promoter
VYZT01019215.1_264243,Higd2a,4019,downstream,0.743918459016729,1.8267449402711,0.161677948781836,0.000389491863323753,0.0548050230342098,0.00922936706117723,0.677852120379586,0.928949494277197,0.251097373897611,25.1097373897611,VYZT01019215.1,264243,264243,gene_body
VYZT01019215.1_357972,Hk2_1,2501,downstream,0.725605010028757,1.85595870532097,0.150658890385357,0.000218833258915552,0.0504130081013184,0.00559128886234819,0.67384008231465,0.929665585243706,0.255825502929056,25.5825502929056,VYZT01019215.1,357972,357972,gene_body
VYZT01019215.1_405020,Znf346,2763,downstream,0.35418735859057,1.6237973428138,0.356612078412642,8.21143306278743e-80,0.149828535356687,6.76116317470573e-80,0.58763263282551,0.87846616611157,0.29083353328606,29.083353328606,VYZT01019215.1,405020,405020,gene_body
VYZT01019301.1_11485,,,,-1.05975109622193,2.25265199036902,0.146089187698541,7.14376815397803e-05,0.0486231284572357,0.00187026596455591,0.257357023405902,0.767259485328171,0.509902461922268,50.9902461922269,VYZT01019301.1,11485,11485,intergenic
VYZT01019555.1_43718,Znf521,-3075,upstream,0.530976906312639,1.96356671161879,0.498006582245642,0.000374553494212394,0.244827549753137,0.00894089476039743,0.629710931019571,0.923758420975499,0.294047489955927,29.4047489955927,VYZT01019555.1,43718,43718,upstream10k
VYZT01019615.1_17400,,,,1.13443221556236,-1.35515145802711,0.000189379212207591,2.85382431106211e-10,4.88621169218202e-05,4.82102599809103e-10,0.756655920990925,0.445043119560729,-0.311612801430196,-31.1612801430196,VYZT01019615.1,17400,17400,intergenic
VYZT01019836.1_40664,Dusp14,1453,downstream,3.12075699115237,-2.25302989178069,5.10220344632576e-13,1.55422937236041e-06,6.0008545190207e-13,1.59906013568702e-05,0.957740876698685,0.704272534664876,-0.253468342033809,-25.3468342033809,VYZT01019836.1,40664,40664,downstream10k
VYZT01019851.1_23753,,,,0.399538850157032,1.95883201606602,0.614387567395805,0.000329711415514044,0.346339316449775,0.00800143746443934,0.598576858866703,0.913597292736896,0.315020433870193,31.5020433870193,VYZT01019851.1,23753,23753,intergenic
VYZT01019851.1_58735,,,,0.223989885062348,1.6853089142424,0.602223263481996,0,0.33451200748681,0,0.555764517013856,0.870940351111114,0.315175834097258,31.5175834097258,VYZT01019851.1,58735,58735,intergenic
VYZT01019953.1_70525,Rnd2,18741,downstream,0.338937534930451,2.77915079570943,0.840038290370504,1.31529984849767e-94,0.641047179715795,1.08584642802538e-94,0.583932414403947,0.957632735191768,0.373700320787821,37.3700320787821,VYZT01019953.1,70525,70525,downstream10k
VYZT01020431.1_43203,,,,3.29975501436591,-2.41505317806926,1.65374667298374e-07,2.42775447207155e-05,5.00879596816038e-08,0.000569794935886283,0.964420405323345,0.707795608734565,-0.25662479658878,-25.662479658878,VYZT01020431.1,43203,43203,intergenic
VYZT01020431.1_48700,,,,0.696461958703741,2.08458068547709,0.243299421088898,0.000361632126769593,0.0903481110347812,0.008693817377072,0.667402876629065,0.941642765883748,0.274239889254684,27.4239889254684,VYZT01020431.1,48700,48700,intergenic
VYZT01020431.1_48790,,,,-0.0856008416849869,1.74559671571771,0.918078927119428,4.19166091585521e-05,0.792871247194346,0.00106950130422078,0.478612847521419,0.84023744919354,0.361624601672121,36.1624601672121,VYZT01020431.1,48790,48790,intergenic
VYZT01020442.1_28638,Mmp24,24950,downstream,0.67548124581372,2.63772892723249,0.242678527468992,5.94429539925489e-06,0.0900568654010248,9.70429660894414e-05,0.662729413242075,0.964879227395895,0.30214981415382,30.214981415382,VYZT01020442.1,28638,28638,gene_body
VYZT01020443.1_24412,Lingo3,101,downstream,0.671112285115068,1.71651492976889,0.150122601648234,0.000191541561843105,0.0502019446037374,0.00496753684803688,0.661752173690237,0.915878937867188,0.254126764176951,25.4126764176951,VYZT01020443.1,24412,24412,promoter
VYZT01020468.1_190027,Ehd3,13566,downstream,-1.29128645746372,6.52346341760548,0.561380749518726,5.89528159930104e-14,0.29697558819114,6.02039979330098e-14,0.215635144146543,0.994686500527667,0.779051356381124,77.9051356381124,VYZT01020468.1,190027,190027,gene_body
VYZT01020468.1_425156,Capn13,51093,downstream,2.94989062998,-2.11231432733566,2.5613862169496e-07,0.00021504601979031,7.57281744265878e-08,0.00549992472626839,0.950258319054486,0.697954511917571,-0.252303807136915,-25.2303807136915,VYZT01020468.1,425156,425156,intergenic
VYZT01020495.1_18462,Ly6e_0,4744,downstream,0.712047714133446,1.84668327252447,0.264267682465537,0.000417476256777799,0.100408989496813,0.00975971280199397,0.670853471793063,0.928157884841863,0.2573044130488,25.73044130488,VYZT01020495.1,18462,18462,downstream10k
VYZT01020518.1_65138,Ptchd1,-1846,upstream,0.331417823731196,1.41944807813965,0.543472247955813,0.000279789086731137,0.281508678443167,0.006950844153823,0.582104315153051,0.852061984219536,0.269957669066485,26.9957669066485,VYZT01020518.1,65138,65138,promoter
VYZT01020521.1_49660,POSRUF_R08655,745,downstream,0.799127909588015,1.99955227819939,0.14646457716035,0.000349949439705783,0.0487695817422538,0.00843896824288514,0.689787901632528,0.942604462254604,0.252816560622076,25.2816560622076,VYZT01020521.1,49660,49660,gene_body
VYZT01020523.1_153418,Micalcl,-7647,upstream,0.781171659238273,2.25000629037778,0.238854834639622,2.56810086654201e-05,0.0882513431772547,0.000609770481171937,0.685932578376093,0.953962933420345,0.268030355044253,26.8030355044253,VYZT01020523.1,153418,153418,upstream10k
VYZT01020694.1_19246,,,,0.172360836115823,1.575266068081,0.881393764577566,0.000324438034129993,0.717011073660824,0.00789445652925623,0.542983847080633,0.851653235170451,0.308669388089818,30.8669388089818,VYZT01020694.1,19246,19246,intergenic
VYZT01020711.1_47869,,,,-0.137737195939599,2.26552377814803,0.89513636535406,1.34147527921575e-05,0.744384777607562,0.000276803977264576,0.465620037226077,0.893574697897845,0.427954660671767,42.7954660671767,VYZT01020711.1,47869,47869,intergenic
VYZT01020986.1_1021,,,,2.34446139104947,-1.70709884970076,2.36860755743737e-19,1.84992352290693e-42,1.55636377873083e-18,1.5384642673005e-42,0.912492981396565,0.654157016377837,-0.258335965018729,-25.8335965018729,VYZT01020986.1,1021,1021,intergenic
VYZT01021101.1_64459,Sap30bp_0,7058,downstream,0.163097741363974,1.60453434426036,0.827406343819621,9.35660203328823e-05,0.619585937432002,0.0024675778193154,0.540684288832166,0.854162950572249,0.313478661740083,31.3478661740083,VYZT01021101.1,64459,64459,gene_body
VYZT01021123.1_25317,,,,4.59441827102839,-6.63433856682312,0.000936515264451766,2.03602917667181e-11,0.000243420253937457,2.72303463295647e-11,0.989993051978586,0.11507484828519,-0.874918203693397,-87.4918203693397,VYZT01021123.1,25317,25317,intergenic
VYZT01021147.1_6277,Trmt6,5181,downstream,0.393586493758744,2.05117631822416,0.676035864358283,0.00016835277871845,0.411384074149534,0.00439294841345155,0.597145775694353,0.920177620853618,0.323031845159265,32.3031845159265,VYZT01021147.1,6277,6277,gene_body
VYZT01021163.1_96034,Tns4,-1952,upstream,0.429455464277338,2.00746794527535,0.58276589030281,0.000224634307403312,0.316221052272012,0.00572612491485173,0.605743630835537,0.919599910748201,0.313856279912664,31.3856279912664,VYZT01021163.1,96034,96034,promoter
VYZT01021173.1_151686,,,,-0.16465057177176,2.25787092779805,0.88279357604052,3.86556455702068e-05,0.719778808200588,0.000977751593863227,0.458930098267304,0.890242484879642,0.431312386612338,43.1312386612338,VYZT01021173.1,151686,151686,intergenic
VYZT01021181.1_161280,Lsp1,-11964,upstream,0.698216648002547,2.01054162932827,0.225977151166275,0.000113313473541566,0.0823133551734703,0.00298780112647534,0.667792261548876,0.937541475991216,0.26974921444234,26.974921444234,VYZT01021181.1,161280,161280,intergenic
VYZT01021211.1_176908,Sertad4_0,-16785,upstream,2.1555799579521,-1.7644540253231,5.94841061610735e-06,0.00026672897235546,1.56970363129263e-06,0.00666263545515846,0.896189052830753,0.596553715246393,-0.29963533758436,-29.963533758436,VYZT01021211.1,176908,176908,downstream10k
VYZT01021241.1_46551,Agxt,-8,upstream,0.693988526126292,2.52264217866064,0.632011386970515,4.37705483123239e-17,0.364052337496031,3.98493326093802e-17,0.666853606123603,0.961455345859333,0.29460173973573,29.460173973573,VYZT01021241.1,46551,46551,TSS
VYZT01021250.1_12913,,,,0.0409681897132158,1.21554111547547,0.954435646593321,0.000333960718249658,0.877350498871895,0.00809988033724012,0.510240615154005,0.778424618870682,0.268184003716678,26.8184003716678,VYZT01021250.1,12913,12913,intergenic
VYZT01021257.1_10509,Cebpb,8195,downstream,0.674320553908189,2.70031376730073,0.535737529297779,0,0.274999077375168,0,0.662469927405572,0.966902321075069,0.304432393669497,30.4432393669497,VYZT01021257.1,10509,10509,downstream10k
VYZT01021262.1_53554,,,,0.456674754978163,1.8092872836438,0.468223057114085,0.000332776444278674,0.222532665765117,0.00807598079521953,0.612225039761499,0.906018522798759,0.29379348303726,29.379348303726,VYZT01021262.1,53554,53554,intergenic
VYZT01021270.1_11119,,,,2.72466027279867,-2.19327948222865,1.17600913291901e-06,5.00210792226987e-05,3.24372521958805e-07,0.00129062459137814,0.938466202868619,0.629805101826605,-0.308661101042013,-30.8661101042013,VYZT01021270.1,11119,11119,intergenic
VYZT01021292.1_202078,Acbd3,3146,downstream,0.76222116921046,2.14859911303701,0.174768488326057,4.2700716470628e-05,0.0601321970762599,0.00109056652173361,0.681835779290399,0.94837873746139,0.266542958170991,26.6542958170991,VYZT01021292.1,202078,202078,gene_body
VYZT01021331.1_29258,Ash1l,21957,downstream,2.80661412922869,-2.0287891905189,3.10867995364636e-09,1.67566367409384e-05,1.25742939425964e-09,0.000362837317901807,0.943032194454096,0.685211149217713,-0.257821045236384,-25.7821045236384,VYZT01021331.1,29258,29258,gene_body
VYZT01021899.1_157794,Pgpep1_0,7557,downstream,0.376256572892654,1.55586313024991,0.427244208640459,0.000183944072162345,0.193951571114885,0.00478054236428332,0.592969917502806,0.873483853379421,0.280513935876615,28.0513935876615,VYZT01021899.1,157794,157794,downstream10k
VYZT01021899.1_81072,Dus3l_0,-19739,upstream,0.358908756938844,2.31896754779815,0.649095610869868,3.36954408785356e-05,0.381795681659162,0.000835653080804561,0.588776249242173,0.935708484241434,0.346932234999261,34.6932234999261,VYZT01021899.1,81072,81072,intergenic
VYZT01021899.1_9066,Nmrk2_0,2956,downstream,0.539735230282456,2.58888106969703,0.389708705195889,7.93310429394603e-07,0.169722278428734,6.45404523294318e-06,0.631750823402461,0.958057826914069,0.326307003511609,32.6307003511609,VYZT01021899.1,9066,9066,gene_body
VYZT01021929.1_19505,,,,0.0278682692094469,1.6225201981634,0.981030370522744,0.000375567586119879,0.946208779402433,0.00895894685428412,0.506966616428534,0.838943545986694,0.33197692955816,33.197692955816,VYZT01021929.1,19505,19505,intergenic
VYZT01022039.1_4852,Arhgap39_0,1422,downstream,7.61519665791532,-7.1445877972962,1.84219374465577e-06,1.11921638909134e-14,5.00243624077375e-07,1.09970861232094e-14,0.999507339095082,0.615527855406367,-0.383979483688715,-38.3979483688715,VYZT01022039.1,4852,4852,gene_body
VYZT01022060.1_9468,Grn_0,817,downstream,0.960875083175244,-2.38978834039453,0.395319926944614,1.31933453902565e-13,0.173239531741692,1.37868261174229e-13,0.723296977141489,0.193268067822137,-0.530028909319352,-53.0028909319352,VYZT01022060.1,9468,9468,gene_body
VYZT01022192.1_38624,,,,3.18240367629672,-2.36170427169134,4.0785757684322e-08,1.47065892234061e-05,1.35067670395632e-08,0.000310813510356284,0.960166700266167,0.694384784121066,-0.265781916145101,-26.5781916145101,VYZT01022192.1,38624,38624,intergenic
VYZT01022221.1_34499,Rab42,-5424,upstream,0.259899207554629,2.02051709709112,0.805906163926193,0.000163179051516021,0.584727917107028,0.00426696593768688,0.564611514626028,0.907242086475288,0.342630571849261,34.2630571849261,VYZT01022221.1,34499,34499,upstream10k
VYZT01022256.1_161896,Endod1_0,15311,downstream,0.0512321683232322,1.31906168555765,0.966356574301084,9.71431837328169e-08,0.907163028937016,4.28563474264964e-07,0.512805241339489,0.797427625935365,0.284622384595875,28.4622384595875,VYZT01022256.1,161896,161896,downstream10k
VYZT01022283.1_27365,,,,0.060620324430621,1.15744308706134,0.928259239290316,2.83682521473806e-05,0.815543458182328,0.000685183034503789,0.515150441791536,0.771722566272378,0.256572124480842,25.6572124480842,VYZT01022283.1,27365,27365,intergenic
VYZT01022285.1_20798,,,,0.693499247506721,2.13209288862008,0.307574658562016,0.000136687009449517,0.122519741904826,0.00359565059868504,0.666744899174629,0.944043209127007,0.277298309952378,27.7298309952378,VYZT01022285.1,20798,20798,intergenic
VYZT01022310.1_167381,Grm7_1,28717,downstream,-0.0793937066448982,2.13261942792906,0.949811082866962,8.69832455952097e-05,0.866136294710738,0.00229370252915007,0.480161992753731,0.886273154345857,0.406111161592125,40.6111161592126,VYZT01022310.1,167381,167381,gene_body
VYZT01022356.1_257464,Chst14,-8047,upstream,0.559462891389104,1.87705010488095,0.402558370307666,0.000298964707207274,0.177818221851841,0.00737576320595612,0.63632825460703,0.919569561240618,0.283241306633589,28.3241306633589,VYZT01022356.1,257464,257464,upstream10k
VYZT01022451.1_264268,Trabd2b_0,-60447,upstream,0.202912616237548,1.30155974927991,0.901862748993798,0,0.758213597800502,0,0.550554812967191,0.818240566478553,0.267685753511362,26.7685753511362,VYZT01022451.1,264268,264268,intergenic
VYZT01022492.1_29177,Astn1,16059,downstream,2.78282492701646,-2.04466586942599,8.74619385184491e-07,6.91758408526194e-05,2.43947801908848e-07,0.00181062805643145,0.941740628240713,0.676593161720537,-0.265147466520176,-26.5147466520176,VYZT01022492.1,29177,29177,gene_body
VYZT01022492.1_63131,Astn1,50013,downstream,0.298835868745778,2.15583557854107,0.757058405449454,0.000158963632571278,0.512822702038737,0.00416580988147433,0.574157910618589,0.920902394273954,0.346744483655365,34.6744483655365,VYZT01022492.1,63131,63131,intergenic
VYZT01022834.1_60131,Ndnf_0,2346,downstream,0.481139563129093,2.17654937349375,0.455798622012551,4.73997244660595e-05,0.213588998250035,0.00122139105577044,0.618016929876615,0.934483315451895,0.31646638557528,31.646638557528,VYZT01022834.1,60131,60131,gene_body
VYZT01022842.1_94693,Nrg3,92428,downstream,0.808306555687052,2.22752193107712,0.198198991672861,0.000244482950295834,0.0700190258919687,0.00616728984166043,0.691748524233549,0.954166743461482,0.262418219227933,26.2418219227933,VYZT01022842.1,94693,94693,gene_body
VYZT01022845.1_153311,Chd4_0,-2608,upstream,-0.64811000757484,1.39089096042307,0.205380941382025,0.000188771189298177,0.0731380394450025,0.00490263756369639,0.343415569097651,0.677603674487829,0.334188105390178,33.4188105390178,VYZT01022845.1,153311,153311,upstream10k
VYZT01022851.1_335469,Sik3_1,3289,downstream,0.440946747484134,1.70854200158006,0.732704220006107,0,0.480162413652726,0,0.60848459858405,0.895620992749065,0.287136394165016,28.7136394165016,VYZT01022851.1,335469,335469,gene_body
VYZT01022851.1_361585,Sik3_2,4084,downstream,-0.241785284571341,2.19413080524989,0.741569103785525,3.24403109610894e-07,0.491885881332312,1.97752476636632e-06,0.439846442428354,0.875702171821749,0.435855729393396,43.5855729393396,VYZT01022851.1,361585,361585,gene_body
VYZT01022851.1_453012,Cep164,1071,downstream,0.372570312623185,1.94175750289034,0.586313324697711,0.000135921586818277,0.319480465973389,0.0035778068824904,0.592079910270225,0.910056731271982,0.317976821001757,31.7976821001757,VYZT01022851.1,453012,453012,upstream10k
VYZT01022872.1_13950,Pwwp2b,-2310,upstream,0.284006650907744,1.65241171202027,0.690614554726439,0.000137842839244079,0.428192134469148,0.00362798475714505,0.570528232840844,0.873958135280553,0.303429902439709,30.3429902439709,VYZT01022872.1,13950,13950,upstream10k
VYZT01022875.1_195988,Gria1,-65941,upstream,-0.36391434340833,1.67338421845326,0.618158630041919,0.000282587750840776,0.350091040497825,0.00701316666525174,0.410012345131246,0.787424433268966,0.37741208813772,37.741208813772,VYZT01022875.1,195988,195988,intergenic
VYZT01022883.1_3735,Srsf11,14896,downstream,0.37761229613722,2.0434631732569,0.640682357385773,0.000236694365515833,0.372992844518802,0.0059992034766783,0.593297088960831,0.918420359709173,0.325123270748342,32.5123270748342,VYZT01022883.1,3735,3735,downstream10k
VYZT01022886.1_49647,POSRUF_R07661,11319,downstream,0.0761698672406287,2.00984840325995,0.95089626485143,6.19591961934483e-05,0.868747526668851,0.0016114473261182,0.519033265356095,0.889536782952649,0.370503517596555,37.0503517596555,VYZT01022886.1,49647,49647,downstream10k
VYZT01022889.1_89827,Bcor,135359,downstream,0.689435783478816,2.11518579689844,0.195652103228843,3.62364769879299e-05,0.0689264097723273,0.00090965651752856,0.665841402226375,0.942925055255779,0.277083653029404,27.7083653029404,VYZT01022889.1,89827,89827,intergenic
VYZT01022943.1_126396,Pam16a,1864,downstream,-0.11123287266457,1.79505151392721,0.904568190758374,0.000293247363112739,0.763978396717733,0.00725634950496176,0.472220418418531,0.843409520297307,0.371189101878776,37.1189101878776,VYZT01022943.1,126396,126396,downstream10k
